year,month,state,district,fps_id,fps_name,summary_total_etransaction,summary_aadhaar_authenticated,summary_other_mode_authenticated,summary_non_authenticated,txn_phh_regular,txn_phh_intra_state,txn_phh_inter_state,txn_phh_total,txn_aay_regular,txn_aay_intra_state,txn_aay_inter_state,txn_aay_total,rc_phh_regular,rc_phh_intra_state,rc_phh_inter_state,rc_phh_total,rc_aay_regular,rc_aay_intra_state,rc_aay_inter_state,rc_aay_total,dty_wheat_regular,dty_wheat_intra_state,dty_wheat_inter_state,dty_wheat_total,dty_fortified_rice_regular,dty_fortified_rice_intra_state,dty_fortified_rice_inter_state,dty_fortified_rice_total,dty_rice_regular,dty_rice_intra_state,dty_rice_inter_state,dty_rice_total,dty_coarse_grains_regular,dty_coarse_grains_intra_state,dty_coarse_grains_inter_state,dty_coarse_grains_total,dty_barley_regular,dty_barley_intra_state,dty_barley_inter_state,dty_barley_total,dty_bajra_regular,dty_bajra_intra_state,dty_bajra_inter_state,dty_bajra_total,dty_maize_regular,dty_maize_intra_state,dty_maize_inter_state,dty_maize_total,dty_jowar_regular,dty_jowar_intra_state,dty_jowar_inter_state,dty_jowar_total,dty_ragi_regular,dty_ragi_intra_state,dty_ragi_inter_state,dty_ragi_total,dty_kodo_regular,dty_kodo_intra_state,dty_kodo_inter_state,dty_kodo_total,dty_total_regular,dty_total_intra_state,dty_total_inter_state,dty_total_total
2026,April,GOA,SOUTH GOA,158600400076,32 FPS TEMPORARILY ATTACHED TO SHRI. ASHOK R P DUKLE -03 FPS,41,41,0,0,8,29,0,37,4,0,0,4,8,29,0,37,4,0,0,4,0,0,0,0.0,0.26,0.505,0,0.765,260,505,0,765.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,260,505,0,765.0
2026,April,GOA,SOUTH GOA,158600400077,RAMESH EKAWADE-1 FPS,213,213,0,0,187,3,0,190,23,0,0,23,187,3,0,190,23,0,0,23,0,0,0,0.0,3.92,0.025,0,3.945,3920,25,0,3945.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3920,25,0,3945.0
2026,April,GOA,SOUTH GOA,158600400078,Prakash Balkrishna Fal Dessai-16 FPS,40,40,0,0,37,0,0,37,3,0,0,3,37,0,0,37,3,0,0,3,0,0,0,0.0,0.865,0,0,0.865,865,0,0,865.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,865,0,0,865.0
2026,April,GOA,SOUTH GOA,158600400079,PRAMOD A. VELIP-21 FPS,275,275,0,0,241,5,0,246,29,0,0,29,241,5,0,246,29,0,0,29,0,0,0,0.0,6.455,0.11,0,6.565,6455,110,0,6565.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,6455,110,0,6565.0
2026,April,GOA,SOUTH GOA,158600400080,Deepratna Prakash Fadte-23 FPS,188,188,0,0,183,1,0,184,4,0,0,4,183,1,0,184,4,0,0,4,0,0,0,0.0,3.23,0.02,0,3.25,3230,20,0,3250.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3230,20,0,3250.0
2026,April,GOA,SOUTH GOA,158600400082,SUDHIR NARAYAN NAIK DESSAI - 35 FPS,221,221,0,0,182,1,0,183,37,1,0,38,182,1,0,183,37,1,0,38,0,0,0,0.0,4.725,0.07,0,4.795,4725,70,0,4795.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4725,70,0,4795.0
2026,April,GOA,SOUTH GOA,158600400088,RAYA GANESH NAIK-36 FPS,234,234,0,0,42,110,33,185,19,25,5,49,42,110,33,185,19,25,5,49,0,0,0,0.0,1.39,2.91,0.8,5.1,1390,2910,800,5100.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1390,2910,800,5100.0
2026,April,GOA,SOUTH GOA,158600400089,SANTOSH GAONKAR,126,126,0,0,118,0,0,118,8,0,0,8,118,0,0,118,8,0,0,8,0,0,0,0.0,2.92,0,0,2.92,2920,0,0,2920.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2920,0,0,2920.0
2026,April,GOA,SOUTH GOA,158600400090,DIPTI D JOSHI - 38 FPS,250,250,0,0,218,13,0,231,19,0,0,19,218,13,0,231,19,0,0,19,0,0,0,0.0,5,0.225,0,5.225,5000,225,0,5225.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5000,225,0,5225.0
2026,April,GOA,SOUTH GOA,158600400091,GOURISH SADANAND KOTHAMBIKAR - 39 FPS,150,150,0,0,132,3,3,138,12,0,0,12,132,3,3,138,12,0,0,12,0,0,0,0.0,2.935,0.065,0.075,3.075,2935,65,75,3075.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2935,65,75,3075.0
2026,April,GOA,SOUTH GOA,158600400092,BABU FASOD SHETKAR-  40 FPS,100,100,0,0,84,8,0,92,8,0,0,8,84,8,0,92,8,0,0,8,0,0,0,0.0,2.135,0.135,0,2.27,2135,135,0,2270.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2135,135,0,2270.0
2026,April,GOA,SOUTH GOA,158600400093,FPS 41 ATTACHED TO VINAYAK BARCEKAR FPS  19,287,287,0,0,108,168,0,276,6,5,0,11,108,168,0,276,6,5,0,11,0,0,0,0.0,2.78,4.025,0,6.805,2780,4025,0,6805.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2780,4025,0,6805.0
2026,April,GOA,SOUTH GOA,158600500001,KUM SUSHMA P.RAIKAR-89 FPS,624,624,0,0,448,166,10,624,0,0,0,0,447,166,10,623,0,0,0,0,0,0,0,0.0,8.215,3.165,0.2,11.58,8215,3165,200,11580.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,8215,3165,200,11580.0
2026,April,GOA,SOUTH GOA,158600500002,CONCEICAO D COSTA-87 FPS,61,61,0,0,60,1,0,61,0,0,0,0,60,1,0,61,0,0,0,0,0,0,0,0.0,1.045,0.01,0,1.055,1045,10,0,1055.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1045,10,0,1055.0
2026,April,GOA,SOUTH GOA,158600500003,IDALINA RATOS-82 FPS,96,96,0,0,29,67,0,96,0,0,0,0,29,67,0,96,0,0,0,0,0,0,0,0.0,0.57,1.37,0,1.94,570,1370,0,1940.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,570,1370,0,1940.0
2026,April,GOA,SOUTH GOA,158600500004,ELIZABETH DIAS-80 FPS,121,121,0,0,119,2,0,121,0,0,0,0,119,2,0,121,0,0,0,0,0,0,0,0.0,2.19,0.015,0,2.205,2190,15,0,2205.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2190,15,0,2205.0
2026,April,GOA,SOUTH GOA,158600500005,PRADEEP DESSAI-79 FPS,174,174,0,0,88,82,2,172,0,2,0,2,88,82,2,172,0,2,0,2,0,0,0,0.0,1.605,1.8,0.03,3.435,1605,1800,30,3435.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1605,1800,30,3435.0
2026,April,GOA,SOUTH GOA,158600500006,SUSHMA M. LOTLIKAR-77 FPS,168,168,0,0,144,14,10,168,0,0,0,0,144,14,10,168,0,0,0,0,0,0,0,0.0,3.145,0.34,0.185,3.67,3145,340,185,3670.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3145,340,185,3670.0
2026,April,GOA,SOUTH GOA,158600500008,MANGALA P.VERLEKAR-67 FPS,44,44,0,0,26,18,0,44,0,0,0,0,26,18,0,44,0,0,0,0,0,0,0,0.0,0.495,0.345,0,0.84,495,345,0,840.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,495,345,0,840.0
2026,April,GOA,SOUTH GOA,158600500009,NAGOA VERNA S.C. SOCIETY-65 FPS,316,316,0,0,315,1,0,316,0,0,0,0,315,1,0,316,0,0,0,0,0,0,0,0.0,5.66,0.005,0,5.665,5660,5,0,5665.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5660,5,0,5665.0
2026,April,GOA,SOUTH GOA,158600500010,U D KAMAT-59 FPS,414,414,0,0,405,9,0,414,0,0,0,0,405,9,0,414,0,0,0,0,0,0,0,0.0,7.88,0.16,0,8.04,7880,160,0,8040.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,7880,160,0,8040.0
2026,April,GOA,SOUTH GOA,158600500012,THE ADARSH MULTI CO OP STY-50 FPS,965,965,0,0,859,18,87,964,1,0,0,1,858,18,87,963,1,0,0,1,0,0,0,0.0,18.2,0.305,1.86,20.365,18200,305,1860,20365.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,18200,305,1860,20365.0
2026,April,GOA,SOUTH GOA,158600500013,UNIFIR CO-OP. STY-49 FPS,181,181,0,0,174,7,0,181,0,0,0,0,174,7,0,181,0,0,0,0,0,0,0,0.0,3.22,0.125,0,3.345,3220,125,0,3345.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3220,125,0,3345.0
2026,April,GOA,SOUTH GOA,158600500014,UNIFIR CONS. COOP STY.-48 FPS,221,221,0,0,205,5,9,219,0,0,2,2,205,5,9,219,0,0,2,2,0,0,0,0.0,3.84,0.11,0.24,4.19,3840,110,240,4190.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3840,110,240,4190.0
2026,April,GOA,SOUTH GOA,158600500015,RAIA RACHOL SERVICE COOP STY LTD-46 FPS,373,373,0,0,354,14,4,372,0,0,1,1,354,14,4,372,0,0,1,1,0,0,0,0.0,6.825,0.27,0.11,7.205,6825,270,110,7205.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,6825,270,110,7205.0
2026,April,GOA,SOUTH GOA,158600500016,RAIA RACHOL SERVICE CO-OP STY LTD-45,424,424,0,0,400,23,1,424,0,0,0,0,400,23,1,424,0,0,0,0,0,0,0,0.0,7.925,0.41,0.015,8.35,7925,410,15,8350.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,7925,410,15,8350.0
2026,April,GOA,SOUTH GOA,158600500018,CHANDOR GUIR SERVICE STY-39 FPS,462,462,0,0,462,0,0,462,0,0,0,0,462,0,0,462,0,0,0,0,0,0,0,0.0,7.955,0,0,7.955,7955,0,0,7955.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,7955,0,0,7955.0
2026,April,GOA,SOUTH GOA,158600500020,SHRINATH P KAMATH-37 FPS,218,218,0,0,218,0,0,218,0,0,0,0,218,0,0,218,0,0,0,0,0,0,0,0.0,4.18,0,0,4.18,4180,0,0,4180.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4180,0,0,4180.0
2026,April,GOA,SOUTH GOA,158600500021,RIMA DATTAPRASAD VERNEKAR -35 FPS,37,37,0,0,25,12,0,37,0,0,0,0,25,12,0,37,0,0,0,0,0,0,0,0.0,0.445,0.225,0,0.67,445,225,0,670.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,445,225,0,670.0
2026,April,GOA,SOUTH GOA,158600500022,Dattaprasad N Vernekar-34 FPS,55,55,0,0,36,18,0,54,0,1,0,1,36,18,0,54,0,1,0,1,0,0,0,0.0,0.72,0.385,0,1.105,720,385,0,1105.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,720,385,0,1105.0
2026,April,GOA,SOUTH GOA,158600500023,YESHWANT DESSAI-33 FPS,164,164,0,0,45,71,43,159,0,0,5,5,45,71,43,159,0,0,5,5,0,0,0,0.0,0.79,1.445,1.015,3.25,790,1445,1015,3250.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,790,1445,1015,3250.0
2026,April,GOA,SOUTH GOA,158600500024,V K S SOCIETY-32 FPS,402,402,0,0,399,2,0,401,1,0,0,1,399,2,0,401,1,0,0,1,0,0,0,0.0,7.55,0.035,0,7.585,7550,35,0,7585.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,7550,35,0,7585.0
2026,April,GOA,SOUTH GOA,158600500029,CHINCHINIM SARZORA VKSS SOCIETY- 26 FPS,410,410,0,0,398,11,1,410,0,0,0,0,398,11,1,410,0,0,0,0,0,0,0,0.0,7.525,0.155,0.01,7.69,7525,155,10,7690.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,7525,155,10,7690.0
2026,April,GOA,SOUTH GOA,158600500030,DRAMAPUR SIRLIM CO-OP SOCIETY-25 FPS,215,215,0,0,203,2,9,214,0,0,1,1,203,2,9,214,0,0,1,1,0,0,0,0.0,3.865,0.06,0.235,4.16,3865,60,235,4160.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3865,60,235,4160.0
2026,April,GOA,SOUTH GOA,158600500031,NAVELIM TELAULIM CO-OP SOCIETY-24 FPS,202,202,0,0,187,11,2,200,2,0,0,2,187,11,2,200,2,0,0,2,0,0,0,0.0,3.425,0.26,0.045,3.73,3425,260,45,3730.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3425,260,45,3730.0
2026,April,GOA,SOUTH GOA,158600500032,NAVELIM TELAULIM CO-OP SOCIETY LTD-23 FPS,627,627,0,0,572,26,25,623,1,0,3,4,572,26,25,623,1,0,3,4,0,0,0,0.0,11.285,0.45,0.56,12.295,11285,450,560,12295.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,11285,450,560,12295.0
2026,April,GOA,SOUTH GOA,158600500033,NAVELIM TELAULIM CO-OP SOCIETY-22 FPS,220,220,0,0,136,53,25,214,0,0,6,6,136,53,25,214,0,0,6,6,0,0,0,0.0,3.1,1.21,0.675,4.985,3100,1210,675,4985.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3100,1210,675,4985.0
2026,April,GOA,SOUTH GOA,158600500035,SHOHA S BHAGAT-11 FPS,118,118,0,0,109,8,1,118,0,0,0,0,109,8,1,118,0,0,0,0,0,0,0,0.0,1.98,0.175,0.03,2.185,1980,175,30,2185.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1980,175,30,2185.0
2026,April,GOA,SOUTH GOA,158600500037,ADARSH MULTI CO-OP SOCIETY LTD MARGAO-1 FPS,375,375,0,0,351,5,19,375,0,0,0,0,351,5,19,375,0,0,0,0,0,0,0,0.0,7.185,0.09,0.33,7.605,7185,90,330,7605.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,7185,90,330,7605.0
2026,April,GOA,SOUTH GOA,158600500038,MRS.ANUPAMA DAMODAR NAIK-90 FPS,348,348,0,0,306,9,33,348,0,0,0,0,306,9,33,348,0,0,0,0,0,0,0,0.0,7.075,0.14,0.635,7.85,7075,140,635,7850.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,7075,140,635,7850.0
2026,April,GOA,SOUTH GOA,158600500041,PRITIDAS PRABHAKER LOTLIKER-57 FPS,59,59,0,0,37,22,0,59,0,0,0,0,37,22,0,59,0,0,0,0,0,0,0,0.0,0.815,0.315,0,1.13,815,315,0,1130.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,815,315,0,1130.0
2026,April,GOA,SOUTH GOA,158600500042,Kamlabai Krishnanath Poi Kakode -55 FPS,136,136,0,0,33,56,43,132,1,0,3,4,33,56,43,132,1,0,3,4,0,0,0,0.0,0.69,0.965,1.045,2.7,690,965,1045,2700.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,690,965,1045,2700.0
2026,April,GOA,SOUTH GOA,158600500043,MAJORDA UTORDA CALATA V K S STY LTD-47 FPS,432,432,0,0,396,10,25,431,0,0,1,1,396,10,25,431,0,0,1,1,0,0,0,0.0,6.985,0.15,0.59,7.725,6985,150,590,7725.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,6985,150,590,7725.0
2026,April,GOA,SOUTH GOA,158600500044,CURTORIM SERVICE CO OP STY LTD-43 FPS,174,174,0,0,173,1,0,174,0,0,0,0,173,1,0,174,0,0,0,0,0,0,0,0.0,3.32,0.02,0,3.34,3320,20,0,3340.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3320,20,0,3340.0
2026,April,GOA,SOUTH GOA,158600500045,CURTORIM SERVICE CO OP STY LTD-42 FPS,98,98,0,0,97,1,0,98,0,0,0,0,97,1,0,98,0,0,0,0,0,0,0,0.0,1.83,0.01,0,1.84,1830,10,0,1840.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1830,10,0,1840.0
2026,April,GOA,SOUTH GOA,158600500046,CURTORIM SERVICE CO OP STY LTD-41 FPS,394,394,0,0,374,3,17,394,0,0,0,0,373,3,17,393,0,0,0,0,0,0,0,0.0,6.945,0.055,0.345,7.345,6945,55,345,7345.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,6945,55,345,7345.0
2026,April,GOA,SOUTH GOA,158600500047,DAVORLIM DICAUPALE S STY-40 FPS,97,97,0,0,90,7,0,97,0,0,0,0,90,7,0,97,0,0,0,0,0,0,0,0.0,1.97,0.115,0,2.085,1970,115,0,2085.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1970,115,0,2085.0
2026,April,GOA,SOUTH GOA,158600500049,Supriya alias Priya Lotlikar-21 FPS,152,152,0,0,143,9,0,152,0,0,0,0,143,9,0,152,0,0,0,0,0,0,0,0.0,2.785,0.175,0,2.96,2785,175,0,2960.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2785,175,0,2960.0
2026,April,GOA,SOUTH GOA,158600500050,A MARCOS DSILVA-29 FPS,260,260,0,0,251,9,0,260,0,0,0,0,251,9,0,260,0,0,0,0,0,0,0,0.0,4.48,0.185,0,4.665,4480,185,0,4665.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4480,185,0,4665.0
2026,April,GOA,SOUTH GOA,158600500051,MARGAO GOVT EMPLOYEES CO OP STY-4 FPS,326,326,0,0,267,38,19,324,0,0,2,2,267,38,19,324,0,0,2,2,0,0,0,0.0,5.11,0.8,0.39,6.3,5110,800,390,6300.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5110,800,390,6300.0
2026,April,GOA,SOUTH GOA,158600500052,COLVA SERAULIM SOCIETY-15 FPS,358,358,0,0,335,9,14,358,0,0,0,0,335,9,14,358,0,0,0,0,0,0,0,0.0,6.265,0.16,0.28,6.705,6265,160,280,6705.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,6265,160,280,6705.0
2026,April,GOA,SOUTH GOA,158600500053,VARCA ORLIM SERVICE CO OP SOCIETY LTD-19 FPS,347,347,0,0,294,53,0,347,0,0,0,0,294,53,0,347,0,0,0,0,0,0,0,0.0,5.46,1.01,0,6.47,5460,1010,0,6470.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5460,1010,0,6470.0
2026,April,GOA,SOUTH GOA,158600500055,ROSHAN SILVA-30 FPS,646,646,0,0,599,45,0,644,2,0,0,2,599,45,0,644,2,0,0,2,0,0,0,0.0,11.605,0.775,0,12.38,11605,775,0,12380.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,11605,775,0,12380.0
2026,April,GOA,SOUTH GOA,158600500057,SHUKLA J KENY-36 FPS  (Temporarily attached to FPS-79 Pradeep Dessai),167,167,0,0,77,88,2,167,0,0,0,0,77,88,2,167,0,0,0,0,0,0,0,0.0,1.46,1.645,0.04,3.145,1460,1645,40,3145.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1460,1645,40,3145.0
2026,April,GOA,SOUTH GOA,158600500058,THE PROGRESSIVE V K STY-53 FPS,259,259,0,0,232,24,3,259,0,0,0,0,232,24,3,259,0,0,0,0,0,0,0,0.0,4.53,0.395,0.04,4.965,4530,395,40,4965.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4530,395,40,4965.0
2026,April,GOA,SOUTH GOA,158600500059,CURTORIM SERVICE COOP. STY LTD-58 FPS,149,149,0,0,130,4,15,149,0,0,0,0,130,4,15,149,0,0,0,0,0,0,0,0.0,2.71,0.045,0.235,2.99,2710,45,235,2990.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2710,45,235,2990.0
2026,April,GOA,SOUTH GOA,158600500060,VILLAGE PANCHAYAT BETALBATIM-81 FPS,123,123,0,0,118,2,2,122,0,0,1,1,118,2,2,122,0,0,1,1,0,0,0,0.0,2.065,0.055,0.05,2.17,2065,55,50,2170.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2065,55,50,2170.0
2026,April,GOA,SOUTH GOA,158600500147,ANTONIO FERNANDES-38 FPS,311,311,0,0,142,147,18,307,0,0,4,4,142,147,18,307,0,0,4,4,0,0,0,0.0,2.65,3.095,0.455,6.2,2650,3095,455,6200.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2650,3095,455,6200.0
2026,April,GOA,SOUTH GOA,158600500413,ANTONIO FERNANDES-63 FPS,257,257,0,0,119,138,0,257,0,0,0,0,119,138,0,257,0,0,0,0,0,0,0,0.0,2.625,2.855,0,5.48,2625,2855,0,5480.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2625,2855,0,5480.0
2026,April,GOA,SOUTH GOA,158600500414,SANDEEP S. DESSAI-56 FPS,350,350,0,0,310,25,15,350,0,0,0,0,309,25,15,349,0,0,0,0,0,0,0,0.0,5.795,0.445,0.355,6.595,5795,445,355,6595.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5795,445,355,6595.0
2026,April,GOA,SOUTH GOA,158600500415,GOLDEN NUVEM CONSUMERS -12&62 FPS,828,828,0,0,721,51,50,822,2,0,4,6,720,51,50,821,2,0,4,6,0,0,0,0.0,14.59,1.02,1.18,16.79,14590,1020,1180,16790.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,14590,1020,1180,16790.0
2026,April,GOA,SOUTH GOA,158600500416,JESTRID LUCIAN VIEGAS- 20 FPS,167,167,0,0,162,3,0,165,2,0,0,2,162,3,0,165,2,0,0,2,0,0,0,0.0,2.905,0.065,0,2.97,2905,65,0,2970.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2905,65,0,2970.0
2026,April,GOA,SOUTH GOA,158600500417,VILLAGE PANCHAYAT NAGOA - 92 FPS,112,112,0,0,105,1,6,112,0,0,0,0,105,1,6,112,0,0,0,0,0,0,0,0.0,1.68,0.02,0.11,1.81,1680,20,110,1810.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1680,20,110,1810.0
2026,April,GOA,SOUTH GOA,158600500420,CURTORIM SERVICE CO-OPERATIVE SOCIETY LTD,130,130,0,0,130,0,0,130,0,0,0,0,130,0,0,130,0,0,0,0,0,0,0,0.0,2.64,0,0,2.64,2640,0,0,2640.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2640,0,0,2640.0
